NEW ENTRY OF BENCHMARK DATA
Iterations:	500	Size:	160000	Actual Density:	0.01	Matrix:	2.40214	CSR_Matrix:	0.00573836
NEW ENTRY OF BENCHMARK DATA
Iterations:	50	Size:	1000000	Actual Density:	99.9999	Matrix:	13.816	CSR_Matrix:	17.7296
Iterations:	50	Size:	1000000	Actual Density:	50	Matrix:	13.8825	CSR_Matrix:	8.93696
Iterations:	50	Size:	1000000	Actual Density:	33.3333	Matrix:	13.8653	CSR_Matrix:	5.90728
Iterations:	50	Size:	1000000	Actual Density:	25	Matrix:	13.8697	CSR_Matrix:	4.43756
Iterations:	50	Size:	1000000	Actual Density:	20	Matrix:	13.9018	CSR_Matrix:	3.56126
Iterations:	50	Size:	1000000	Actual Density:	12.5	Matrix:	13.9258	CSR_Matrix:	2.25275
Iterations:	50	Size:	1000000	Actual Density:	10	Matrix:	13.9088	CSR_Matrix:	1.80593
Iterations:	50	Size:	1000000	Actual Density:	5	Matrix:	13.9435	CSR_Matrix:	0.915036
Iterations:	50	Size:	1000000	Actual Density:	3.3333	Matrix:	13.9287	CSR_Matrix:	0.620103
Iterations:	50	Size:	1000000	Actual Density:	2	Matrix:	13.9817	CSR_Matrix:	0.377518
Iterations:	50	Size:	1000000	Actual Density:	1.25	Matrix:	13.9369	CSR_Matrix:	0.249505
Iterations:	50	Size:	1000000	Actual Density:	1	Matrix:	13.9634	CSR_Matrix:	0.200048
Iterations:	50	Size:	1000000	Actual Density:	0.3333	Matrix:	13.9427	CSR_Matrix:	0.0735242
Iterations:	50	Size:	1000000	Actual Density:	0.2	Matrix:	15.1034	CSR_Matrix:	0.0539906
Iterations:	50	Size:	1000000	Actual Density:	0.1	Matrix:	15.9788	CSR_Matrix:	0.0327292
Iterations:	50	Size:	1000000	Actual Density:	0.05	Matrix:	16.0302	CSR_Matrix:	0.0235992
Iterations:	50	Size:	1000000	Actual Density:	0.01	Matrix:	16.0204	CSR_Matrix:	0.0152683
NEW ENTRY OF BENCHMARK DATA
Iterations:	10	Size:	25000000	Actual Density:	100	Matrix:	347.981	CSR_Matrix:	500.493
Iterations:	10	Size:	25000000	Actual Density:	50	Matrix:	389.898	CSR_Matrix:	245.026
Iterations:	10	Size:	25000000	Actual Density:	33.3333	Matrix:	379.976	CSR_Matrix:	162.242
Iterations:	10	Size:	25000000	Actual Density:	25	Matrix:	384.034	CSR_Matrix:	122.237
Iterations:	10	Size:	25000000	Actual Density:	20	Matrix:	379.524	CSR_Matrix:	97.9271
Iterations:	10	Size:	25000000	Actual Density:	12.5	Matrix:	385.551	CSR_Matrix:	60.6144
